date,customer_id,product_id,quantity,amount,payment_method
2025-01-15,104,57,10,6605.6,PayPal
2025-07-15,348,76,5,1389.25,Bank Transfer
2024-04-16,162,75,2,364.2,Credit Card
2024-11-01,108,76,10,874.5,PayPal
2024-02-05,12,23,5,1118.7,Bank Transfer
2025-12-11,16,85,10,529.1,PayPal
2024-11-30,325,93,6,1970.64,Bank Transfer
2025-03-31,168,7,5,3849.8,Credit Card
2024-02-17,394,92,1,337.01,Bank Transfer
2025-02-06,137,99,10,3479.6,Credit Card
2024-02-17,460,65,5,2020.3,PayPal
2025-04-25,395,36,1,676.63,Bank Transfer
2025-12-07,311,14,2,1500.66,Credit Card
2025-08-11,441,7,10,7872.4,Bank Transfer
2025-05-19,327,18,7,3623.55,Bank Transfer
2025-03-31,26,94,5,4884.7,Bank Transfer
2025-11-11,131,41,2,1276.54,Cash
2024-05-13,300,23,9,6267.6,Bank Transfer
2025-07-12,322,62,1,997.17,Credit Card
2025-03-02,198,97,6,5343.36,Cash
2025-04-04,86,61,6,3738.06,Bank Transfer
2025-06-19,129,20,3,79.38,Cash
2024-10-26,347,25,3,2460.66,Cash
2025-10-09,328,72,4,2674.36,Bank Transfer
2024-12-25,135,100,6,1203.96,Bank Transfer
2025-11-03,221,74,6,4405.5,PayPal
2024-05-29,174,46,6,4495.2,Cash
2024-06-19,468,78,3,2814.0,Cash
2024-07-29,432,10,9,5758.56,PayPal
2025-01-05,396,29,9,7623.72,Credit Card
2024-05-20,316,38,4,3462.48,PayPal
2024-07-23,267,39,2,1568.78,Cash
2024-07-12,440,62,5,4438.6,Bank Transfer
2025-01-10,466,85,3,2510.19,Bank Transfer
2025-12-03,151,14,4,964.64,Cash
2025-03-03,362,59,8,3871.2,Bank Transfer
2025-01-11,163,43,8,5720.32,Bank Transfer
2024-02-14,198,29,2,167.04,Cash
2024-03-06,61,11,1,75.78,PayPal
2024-10-27,44,59,10,9561.7,Credit Card
2025-03-01,208,42,5,2118.3,Bank Transfer
2024-10-10,346,70,3,2563.47,Bank Transfer
2024-09-07,290,99,10,7890.6,Cash
2024-04-07,318,87,10,8506.3,Bank Transfer
2025-12-08,423,70,7,4790.87,PayPal
2024-02-17,374,8,5,54.45,Bank Transfer
2025-05-28,432,67,3,1661.91,Bank Transfer
2024-03-18,25,16,3,639.42,PayPal
2025-03-24,64,44,3,2174.73,Cash
2024-09-05,400,62,6,4351.98,Cash
2024-10-12,301,19,6,3947.88,PayPal
2025-11-14,356,63,6,3613.14,Bank Transfer
2024-10-05,154,54,8,5602.96,PayPal
2025-10-24,447,43,2,309.66,PayPal
2025-08-27,391,81,9,6038.91,PayPal
2024-01-30,366,87,9,263.07,Bank Transfer
2024-03-25,129,12,10,342.0,PayPal
2024-04-03,224,65,8,7495.68,PayPal
2025-12-08,254,55,4,456.64,Credit Card
2024-12-07,150,57,2,834.52,Bank Transfer
2024-01-26,134,100,9,1375.56,Credit Card
2024-05-17,477,14,3,436.53,PayPal
2024-03-31,400,6,3,2460.6,PayPal
2025-02-16,150,39,10,5042.1,PayPal
2025-04-16,394,25,3,2038.05,Bank Transfer
2025-06-23,211,57,3,2524.74,Bank Transfer
2024-09-24,462,99,2,404.84,PayPal
2024-11-07,440,15,7,4803.82,Credit Card
2024-11-03,242,26,1,37.8,PayPal
2024-10-20,485,40,4,1935.8,PayPal
2025-01-05,452,47,2,1469.76,Credit Card
2024-11-25,152,12,10,9482.7,Cash
2025-11-12,338,29,2,1908.04,Bank Transfer
2024-11-05,239,62,7,560.07,Credit Card
2024-06-30,212,80,9,4770.45,Credit Card
2025-01-20,261,22,1,812.4,Credit Card
2025-04-17,244,100,6,3918.48,Bank Transfer
2024-11-11,453,94,8,2058.32,Credit Card
2025-12-15,59,71,9,7555.68,PayPal
2025-04-14,6,48,9,5829.03,Bank Transfer
2025-06-22,13,69,8,7666.4,PayPal
2025-03-28,52,12,2,1427.2,Credit Card
2025-07-01,315,87,8,1759.92,Cash
2024-08-25,228,20,6,4725.48,Credit Card
2024-10-26,352,43,6,4141.44,Cash
2024-01-28,187,83,6,5310.84,Bank Transfer
2024-12-20,171,40,5,492.55,Bank Transfer
2025-01-08,291,50,4,2362.28,Credit Card
2025-02-17,183,80,7,3642.1,PayPal
2024-06-24,46,72,9,2480.94,PayPal
2025-01-07,293,33,10,2669.7,PayPal
2025-07-28,309,98,9,6104.88,Bank Transfer
2025-02-28,88,48,7,6874.07,PayPal
2024-12-14,33,73,5,3715.5,Bank Transfer
2024-11-23,125,95,10,2870.2,Cash
2024-10-10,64,97,10,846.4,Bank Transfer
2025-12-13,158,4,7,5036.5,Cash
2025-10-03,199,49,8,6901.52,Bank Transfer
2024-01-24,36,15,6,1262.58,Credit Card
2025-10-06,153,49,10,3065.1,PayPal
2025-09-09,77,36,4,1963.24,Bank Transfer
2024-07-05,263,3,10,7427.9,Credit Card
2024-12-10,428,50,5,4496.3,Credit Card
2025-05-04,399,62,4,3305.68,Cash
2024-01-13,97,94,10,6681.2,Credit Card
2025-12-01,342,10,3,2643.6,Credit Card
2025-08-07,13,29,9,3302.73,Cash
2025-06-20,98,99,2,1619.76,Credit Card
2024-12-17,32,86,1,667.14,Cash
2024-11-01,83,58,6,5974.02,Cash
2024-09-20,102,82,7,4448.5,Cash
2025-10-29,368,56,3,1590.57,Credit Card
2025-07-23,489,56,1,925.24,PayPal
2024-08-15,286,15,2,420.7,PayPal
2025-09-09,257,6,7,6615.63,Bank Transfer
2024-05-09,72,40,10,3440.5,Credit Card
2025-04-18,313,61,9,3537.63,Bank Transfer
2024-08-23,285,53,9,3770.64,Bank Transfer
2024-10-09,162,20,6,926.22,PayPal
2024-09-07,418,89,3,1627.65,Credit Card
2025-10-11,350,5,3,2277.84,Credit Card
2024-08-06,224,41,5,3248.0,Cash
2025-04-07,161,76,4,3565.24,Bank Transfer
2025-04-04,95,16,9,1046.43,Credit Card
2025-04-15,37,78,2,196.96,Bank Transfer
2025-05-02,322,67,6,3093.3,Cash
2025-04-10,401,52,5,3406.85,Credit Card
2025-11-20,42,12,10,1079.0,Credit Card
2025-06-02,126,49,3,1485.21,Credit Card
2025-07-05,493,14,9,7137.72,Cash
2024-05-22,60,50,10,9429.5,Cash
2024-05-07,413,76,5,813.35,Credit Card
2025-08-11,299,31,5,3184.45,Cash
2024-07-30,304,78,1,341.01,Credit Card
2025-07-03,200,56,9,131.4,Cash
2025-05-05,451,28,7,5299.63,Cash
2024-09-24,426,23,3,2150.25,Cash
2024-11-11,398,5,4,918.68,Cash
2025-06-07,89,29,10,7480.6,Credit Card
2025-10-09,4,85,8,3821.6,Bank Transfer
2024-10-10,40,100,5,4882.4,Cash
2025-07-26,422,58,9,8843.76,Cash
2024-10-28,463,49,2,1589.38,Credit Card
2025-02-15,264,20,5,943.65,Bank Transfer
2024-07-02,319,84,7,2718.1,Bank Transfer
2024-10-03,50,40,7,5809.44,PayPal
2024-03-13,326,95,4,2642.28,Cash
2025-05-17,428,64,10,5471.9,PayPal
2025-10-14,190,3,10,4673.0,Bank Transfer
2024-11-05,476,3,10,4123.2,Bank Transfer
2024-12-20,169,50,5,643.65,Credit Card
2024-08-16,91,45,9,1502.01,PayPal
2024-02-11,275,39,2,1630.78,PayPal
2025-05-11,181,50,1,378.06,Bank Transfer
2025-08-19,49,77,7,1482.88,Credit Card
2024-10-15,486,37,6,2602.86,Credit Card
2025-09-06,426,55,5,3123.9,Bank Transfer
2025-03-23,170,4,1,709.39,PayPal
2025-12-06,174,69,2,1306.68,Bank Transfer
2025-07-02,407,82,6,3484.14,Credit Card
2024-01-03,254,62,2,1948.58,Bank Transfer
2025-04-24,108,43,2,904.34,PayPal
2024-05-27,270,63,9,3073.68,Credit Card
2024-06-10,391,94,3,2905.26,Credit Card
2025-02-24,391,72,3,2398.98,Credit Card
2025-03-04,92,28,8,2036.0,PayPal
2025-10-09,38,39,6,3717.36,Cash
2024-08-05,239,35,7,4515.91,Bank Transfer
2024-01-19,367,93,6,4562.52,PayPal
2025-05-15,382,28,4,1822.92,Bank Transfer
2025-07-28,171,84,7,6020.7,Credit Card
2025-07-10,489,22,4,3466.88,Bank Transfer
2024-02-10,312,98,1,387.69,Credit Card
2024-06-23,230,68,7,2598.19,Bank Transfer
2025-11-14,64,6,4,1428.08,Credit Card
2024-12-11,338,90,7,738.22,Cash
2024-01-03,484,75,8,6515.12,Bank Transfer
2025-01-16,205,17,3,1057.17,PayPal
2025-01-04,441,64,10,7472.4,Credit Card
2025-03-14,8,50,5,2712.45,Cash
2024-01-05,98,62,3,1010.37,Credit Card
2024-11-16,440,33,8,1933.36,PayPal
2024-09-19,158,8,8,3839.52,Bank Transfer
2025-03-11,247,96,1,310.15,Cash
2025-12-11,88,75,3,2509.23,Bank Transfer
2024-10-05,366,75,3,404.25,Bank Transfer
2024-08-24,135,58,8,3404.64,Cash
2024-06-12,172,71,7,1711.78,PayPal
2025-09-03,391,4,4,3036.6,Bank Transfer
2024-04-21,321,79,9,6097.05,Bank Transfer
2024-07-13,282,81,6,4719.42,Cash
2025-12-06,280,81,7,3105.2,Bank Transfer
2025-02-23,311,26,3,2322.87,Cash
2024-08-17,412,29,5,338.9,PayPal
2025-05-10,217,96,1,61.73,Credit Card
2025-12-15,500,36,3,2754.3,PayPal
2024-11-02,196,51,6,5347.26,PayPal
2025-05-31,311,57,10,4882.2,Bank Transfer
2025-12-16,449,84,10,6640.4,Bank Transfer
2024-04-19,398,14,10,5098.6,PayPal
2025-04-06,187,56,2,1484.54,Bank Transfer
2024-06-27,52,75,5,750.3,Bank Transfer
2025-02-12,18,29,5,3216.0,Credit Card
2025-01-10,327,31,9,4559.13,Cash
2025-07-04,303,69,10,9838.2,Bank Transfer
2024-04-21,61,64,10,2027.6,Bank Transfer
2024-05-12,198,51,9,1570.14,Bank Transfer
2024-12-02,117,29,7,2716.28,PayPal
2024-02-28,462,17,7,4338.39,PayPal
2025-06-19,182,12,2,1061.18,Cash
2024-06-05,229,18,2,885.2,Cash
2024-06-25,437,62,7,2457.28,Bank Transfer
2024-03-21,299,22,7,5357.24,PayPal
2025-03-24,59,29,3,1626.93,Cash
2024-04-19,415,92,8,7650.32,Cash
2025-09-17,386,95,3,1337.64,Credit Card
2024-07-31,51,78,3,1917.51,Cash
2024-02-24,208,23,1,824.52,PayPal
2023-12-20,473,84,8,6500.32,Credit Card
2024-03-18,179,44,5,4967.25,Bank Transfer
2025-06-09,314,13,5,4393.35,Credit Card
2025-11-06,362,37,4,352.32,Bank Transfer
2025-05-16,134,16,5,4145.45,PayPal
2025-09-25,487,44,10,7958.9,PayPal
2024-01-20,74,82,4,2131.52,PayPal
2025-08-13,189,35,10,8562.4,Bank Transfer
2024-11-26,7,22,1,147.68,PayPal
2024-12-29,187,87,8,4326.24,Bank Transfer
2025-07-01,346,18,10,8143.3,Credit Card
2024-02-08,420,72,7,2888.2,Credit Card
2025-10-17,441,24,9,576.54,Credit Card
2024-08-18,198,20,9,7237.44,Bank Transfer
2025-06-29,124,29,1,92.16,Cash
2025-03-24,473,17,3,2191.26,Bank Transfer
2024-10-17,33,75,1,356.16,PayPal
2025-01-18,270,22,2,1452.84,Credit Card
2025-10-16,278,92,8,2736.96,PayPal
2024-09-13,239,70,4,3884.08,Bank Transfer
2025-04-28,142,100,2,1600.96,Cash
2024-07-02,105,85,8,6364.32,Bank Transfer
2024-01-23,177,83,2,1863.64,PayPal
2024-05-08,338,65,5,656.35,PayPal
2024-01-16,74,71,5,931.05,PayPal
2025-07-31,312,77,1,803.01,PayPal
2025-07-28,431,92,5,2605.0,Bank Transfer
2025-10-04,492,3,4,2645.8,Cash
2024-11-07,321,93,5,2781.05,Credit Card
2025-02-14,335,3,1,671.57,PayPal
2025-05-07,281,6,6,3266.34,Credit Card
2025-05-14,365,11,7,2690.59,Bank Transfer
2024-07-17,106,41,7,3557.12,Bank Transfer
2024-08-19,383,88,1,371.94,Credit Card
2025-03-25,380,53,4,2610.32,Cash
2025-05-20,387,43,2,672.74,Credit Card
2025-10-30,56,34,6,5691.66,Credit Card
2025-09-24,287,59,8,4418.72,PayPal
2023-12-31,241,82,9,3412.53,Cash
2025-04-29,61,86,1,186.71,Cash
2025-10-28,46,28,5,378.85,PayPal
2024-12-22,301,16,3,1385.67,Cash
2024-05-25,20,59,10,4047.3,PayPal
2024-03-07,436,95,4,3516.32,Credit Card
2024-08-02,305,82,2,1641.2,Cash
2025-07-26,429,94,9,5439.15,Credit Card
2025-02-25,465,93,10,1017.4,Bank Transfer
2025-04-09,324,80,4,1554.8,Bank Transfer
2024-09-24,65,82,1,725.61,Cash
2025-04-28,474,21,6,261.06,Credit Card
2025-11-01,353,75,3,1680.6,PayPal
2024-05-02,479,2,6,1334.52,Credit Card
2025-01-04,215,97,4,157.04,Bank Transfer
2025-06-02,424,90,7,1941.52,PayPal
2024-12-18,240,16,3,1892.88,Bank Transfer
2024-01-12,331,74,10,9203.6,Cash
2024-10-17,12,9,1,998.22,Credit Card
2024-12-16,289,99,6,4255.92,Credit Card
2025-10-29,171,93,7,5303.62,Credit Card
2024-06-28,175,15,1,412.43,Cash
2024-08-12,489,75,10,3580.9,PayPal
2025-05-18,135,97,6,3031.98,PayPal
2024-09-08,446,1,7,1179.15,Bank Transfer
2024-04-20,55,52,4,1542.16,Bank Transfer
2024-02-13,259,52,5,3213.95,Cash
2024-05-19,99,27,5,3010.2,Cash
2024-07-10,38,8,8,6585.6,Bank Transfer
2025-04-09,221,46,8,179.28,Cash
2024-12-29,17,95,2,1003.24,Bank Transfer
2024-02-29,217,90,9,4955.31,PayPal
2025-12-13,353,94,7,2074.94,Bank Transfer
2025-09-20,341,6,3,1919.1,PayPal
2024-06-10,374,77,6,397.14,Credit Card
2024-05-01,347,19,5,1028.95,Cash
2024-06-05,21,17,7,5595.59,PayPal
2025-06-27,153,85,9,4712.49,Cash
2024-12-31,181,31,9,6065.73,Cash
2025-04-14,241,88,4,632.76,Bank Transfer
2025-11-16,148,86,1,287.67,Bank Transfer
2024-08-30,253,23,5,379.8,Cash
2025-09-10,480,69,8,4594.16,Bank Transfer
2024-08-14,370,17,1,246.79,Cash
2025-10-24,182,42,9,1829.61,Bank Transfer
2024-01-18,68,61,6,5552.64,Cash
2024-01-01,218,94,8,3785.04,Bank Transfer
2025-05-25,455,3,8,7080.32,Bank Transfer
2024-08-05,406,42,5,2673.05,Bank Transfer
2024-01-18,329,27,8,7584.88,Credit Card
2024-10-07,295,49,2,1028.66,PayPal
2025-07-09,157,53,5,3345.4,PayPal
2025-05-14,214,50,10,8800.6,Cash
2024-03-27,414,99,8,4498.08,Credit Card
2025-10-14,310,58,9,5480.82,PayPal
2025-09-18,191,44,2,1438.58,Bank Transfer
2024-08-05,301,82,1,221.89,PayPal
2024-10-21,285,34,1,603.07,Cash
2025-02-14,391,13,7,1032.36,Cash
2025-02-01,423,69,7,4322.22,Credit Card
2024-03-31,55,11,2,1758.7,PayPal
2024-02-17,87,22,5,3174.15,Credit Card
2024-11-17,221,27,10,4114.6,Bank Transfer
2025-07-25,474,86,7,6410.67,Bank Transfer
2024-11-23,41,31,10,668.9,PayPal
2025-11-20,18,25,2,1211.12,Bank Transfer
2025-05-29,9,51,7,1454.6,Cash
2024-12-27,292,84,7,5071.01,PayPal
2024-08-28,228,76,4,2928.44,Bank Transfer
2025-06-24,70,4,3,2990.91,PayPal
2025-06-17,378,44,1,103.55,Credit Card
2024-06-28,47,19,7,1297.45,Bank Transfer
2024-07-25,474,16,5,1681.85,Bank Transfer
2024-04-17,500,86,9,1857.69,PayPal
2024-06-25,208,9,10,9735.7,Cash
2023-12-20,134,86,1,529.93,PayPal
2024-12-02,11,46,8,5199.92,PayPal
2025-12-13,463,78,9,535.77,Credit Card
2023-12-27,63,98,3,2541.21,Cash
2024-08-11,76,68,2,475.52,Cash
2024-10-20,276,18,8,7960.96,Cash
2025-05-26,443,18,4,1007.52,Credit Card
2025-03-23,189,22,10,6295.4,PayPal
2025-04-13,115,66,3,2632.29,PayPal
2025-10-03,326,22,9,3364.02,Bank Transfer
2025-12-11,116,48,4,2302.2,Bank Transfer
2024-04-27,34,89,10,427.9,Credit Card
2024-06-10,66,2,8,1484.08,Bank Transfer
2025-05-28,200,22,10,7465.1,Credit Card
2024-02-03,427,58,1,216.02,Credit Card
2024-04-17,172,1,10,238.4,Bank Transfer
2024-06-07,399,82,6,2507.88,Cash
2025-04-20,130,28,2,477.98,Credit Card
2025-01-05,34,16,8,1572.72,Bank Transfer
2025-12-10,366,61,7,414.19,PayPal
2024-04-16,134,61,7,6417.39,Bank Transfer
2024-06-17,150,13,8,554.8,PayPal
2024-08-06,342,62,6,5093.34,Bank Transfer
2024-04-28,128,20,4,2554.24,Cash
2025-04-09,354,7,10,2181.2,Bank Transfer
2024-11-11,275,98,8,523.2,Credit Card
2024-02-24,261,6,7,6290.41,PayPal
2023-12-17,165,83,9,2142.0,PayPal
2025-08-31,422,73,9,5438.34,Cash
2025-07-07,139,31,6,3784.2,Credit Card
2025-01-30,407,6,9,3139.02,Bank Transfer
2025-11-24,243,19,1,609.86,Bank Transfer
2025-06-28,210,92,4,1553.16,Cash
2025-07-06,318,51,5,4029.3,Credit Card
2025-08-20,421,76,2,936.5,Credit Card
2025-04-29,313,54,10,9451.9,Credit Card
2023-12-23,113,95,5,3119.9,PayPal
2025-04-19,364,37,3,222.21,PayPal
2024-08-03,42,71,5,4643.5,Cash
2025-04-10,112,76,5,2412.3,Credit Card
2025-09-10,445,76,2,593.24,Credit Card
2025-10-10,125,31,7,2252.53,Bank Transfer
2024-08-12,417,64,10,3107.8,PayPal
2024-10-13,256,18,3,2983.8,Bank Transfer
2024-02-25,78,54,10,6501.2,PayPal
2024-08-13,119,80,1,463.24,PayPal
2025-10-31,451,92,4,2442.8,Cash
2025-03-26,410,86,8,5888.56,Cash
2024-07-18,299,52,9,4863.15,Credit Card
2024-12-06,186,49,3,411.63,Bank Transfer
2024-11-06,260,74,10,2849.7,Bank Transfer
2024-07-31,35,9,5,2224.05,PayPal
2025-10-17,390,24,1,127.11,Credit Card
2025-05-21,271,67,1,736.8,Bank Transfer
2024-04-30,450,68,2,459.28,Bank Transfer
2024-08-21,297,37,6,1233.78,Cash
2024-09-01,354,21,7,3359.3,PayPal
2025-10-11,101,73,5,1548.45,Credit Card
2024-03-27,430,47,3,2952.48,Credit Card
2025-10-19,132,17,4,980.48,PayPal
2025-11-29,186,42,3,2162.67,Credit Card
2024-04-05,243,31,6,1075.86,Bank Transfer
2024-11-24,151,12,1,534.04,PayPal
2025-06-03,196,98,1,485.98,Credit Card
2024-12-04,426,3,8,3706.64,PayPal
2025-07-23,75,32,5,1388.25,PayPal
2025-04-21,304,43,8,711.92,Cash
2025-08-20,42,20,8,1942.8,PayPal
2025-06-14,76,70,10,859.9,Cash
2025-09-18,147,41,1,302.21,Bank Transfer
2023-12-31,111,89,4,2532.24,PayPal
2024-05-29,352,17,3,890.49,Credit Card
2024-11-23,327,58,3,702.03,Credit Card
2024-12-19,176,46,10,5753.0,Cash
2025-08-24,406,4,1,98.06,Bank Transfer
2024-06-11,35,22,10,8786.4,Credit Card
2025-03-23,421,11,6,1551.9,Cash
2024-09-06,447,38,10,5315.3,Bank Transfer
2024-12-23,240,63,7,1802.99,Credit Card
2024-12-03,43,30,3,699.66,Bank Transfer
2025-02-11,222,28,5,3968.5,Bank Transfer
2025-04-20,101,63,2,1165.62,PayPal
2025-09-17,363,81,7,4178.51,Bank Transfer
2024-02-14,155,94,3,1535.37,Credit Card
2025-10-09,305,31,3,1024.38,Bank Transfer
2025-11-08,192,48,4,2333.44,PayPal
2024-05-28,392,36,3,1449.12,Credit Card
2024-01-19,449,73,3,441.3,PayPal
2025-06-28,91,46,2,311.38,Credit Card
2025-05-21,87,72,2,1394.28,Bank Transfer
2025-09-15,103,78,9,3604.59,Cash
2024-09-08,300,78,8,5010.4,Cash
2025-07-09,357,94,1,646.09,Cash
2024-04-06,27,96,9,6202.8,Cash
2024-05-13,368,4,3,127.26,Bank Transfer
2025-02-26,267,92,6,3500.46,Bank Transfer
2024-07-20,361,81,10,2279.9,PayPal
2025-08-18,489,96,10,8747.2,PayPal
2025-05-22,52,76,3,431.37,Bank Transfer
2025-02-01,407,96,6,5350.32,Cash
2025-10-11,406,20,1,440.18,Bank Transfer
2024-01-27,319,88,2,333.98,Credit Card
2024-09-23,80,83,1,841.47,PayPal
2024-12-10,447,26,1,501.39,Bank Transfer
2025-01-26,373,97,7,4542.3,Credit Card
2025-09-21,477,51,3,1869.48,Cash
2025-10-26,458,80,5,4612.9,Cash
2024-05-01,210,76,3,2341.77,Credit Card
2024-07-02,486,70,10,9073.0,Bank Transfer
2025-05-22,449,55,1,522.24,Cash
2024-08-29,94,73,6,770.7,Credit Card
2025-08-30,429,99,5,900.1,Credit Card
2024-10-04,66,16,4,3432.8,Cash
2024-09-10,356,83,10,7953.0,Credit Card
2024-10-26,45,59,4,3483.76,PayPal
2025-05-16,81,31,7,364.77,PayPal
2024-07-21,495,71,5,4509.7,Bank Transfer
2024-06-17,418,92,2,776.16,Cash
2025-09-17,479,60,3,1890.63,Bank Transfer
2024-01-27,105,84,3,2086.62,PayPal
2023-12-18,39,37,3,1764.87,Cash
2024-12-23,418,67,7,3214.61,Cash
2024-07-24,315,18,3,1611.9,PayPal
2024-04-30,434,67,3,118.89,Bank Transfer
2025-07-18,41,43,6,838.5,PayPal
2025-10-18,353,74,4,3905.08,Bank Transfer
2025-09-09,52,48,3,737.55,PayPal
2025-05-20,438,87,7,5676.02,Bank Transfer
2024-05-16,368,1,10,594.9,PayPal
2024-02-05,384,32,10,4842.4,Cash
2025-10-19,310,52,10,7671.8,Bank Transfer
2024-12-23,435,8,3,1343.07,PayPal
2025-10-24,257,86,7,4143.65,PayPal
2024-07-31,57,37,10,6601.2,Credit Card
2024-01-24,19,44,9,5983.83,PayPal
2024-10-30,6,66,3,1513.08,Cash
2024-06-04,23,72,3,2599.32,PayPal
2025-08-12,211,59,8,1485.84,PayPal
2024-01-17,321,6,7,3377.99,Cash
2024-10-14,374,12,3,2400.63,Bank Transfer
2025-01-06,338,83,9,7368.93,Bank Transfer
2024-09-15,155,29,10,6664.0,Bank Transfer
2025-11-05,324,55,3,2979.09,Cash
2025-08-12,370,56,8,1598.88,Cash
2025-07-18,337,74,10,120.2,Credit Card
2025-06-14,145,76,5,4154.55,Cash
2025-10-31,108,19,10,2420.1,Cash
2025-11-15,64,47,5,3581.6,Bank Transfer
2025-09-19,131,14,2,480.72,PayPal
2025-05-24,24,52,7,6072.36,Bank Transfer
2024-01-01,448,50,6,4116.18,Cash
2024-05-13,324,71,5,2266.55,Credit Card
2025-08-14,200,41,5,1931.25,Cash
2025-01-16,133,33,5,100.5,Bank Transfer
2024-12-18,139,53,9,7746.84,Bank Transfer
2025-09-12,103,30,4,3370.44,Credit Card
2024-12-26,416,24,7,676.76,Cash
2025-11-07,290,39,7,571.34,Bank Transfer
2025-05-16,444,91,4,1643.76,Credit Card
2024-10-26,194,67,9,3362.76,Credit Card
2025-01-07,336,54,9,2930.67,Credit Card
2025-12-15,43,37,2,1127.38,PayPal
2024-01-05,20,40,3,1821.33,PayPal
2025-02-11,153,70,7,1283.45,PayPal
2024-01-31,367,42,1,513.91,PayPal
2025-07-03,129,5,9,3426.75,Cash
2025-08-14,258,40,2,902.68,Bank Transfer
2024-08-20,429,44,1,938.83,Bank Transfer
2024-07-27,288,91,10,1906.5,PayPal
2025-01-13,339,42,1,689.35,Bank Transfer
2024-07-05,135,30,5,3555.25,Credit Card
2024-05-14,146,58,10,7363.7,Bank Transfer
2025-11-16,129,58,7,5896.94,Cash
2024-09-14,155,24,10,9556.7,PayPal
2024-05-27,440,64,4,1116.4,Credit Card
2025-06-20,213,48,8,6509.12,Credit Card
2025-09-30,54,37,7,644.21,Bank Transfer
2025-03-11,424,81,7,4381.44,Cash
2025-02-09,31,62,7,3391.15,PayPal
2025-04-20,152,55,8,4392.56,PayPal
2025-06-20,251,79,5,3275.2,PayPal
2025-09-24,250,85,4,1625.76,PayPal
2025-03-10,493,83,4,433.52,PayPal
2024-02-17,65,48,6,3987.6,PayPal
2024-11-12,115,61,9,4141.98,Bank Transfer
2025-11-04,326,72,1,204.8,PayPal
2024-05-29,102,75,8,2877.76,Cash
2025-02-14,204,61,5,2354.4,Bank Transfer
2024-09-23,327,62,7,2158.94,Bank Transfer
2024-08-22,239,7,6,1673.52,Credit Card
2024-08-16,7,73,10,8365.4,Bank Transfer
2024-07-21,121,19,1,63.56,Credit Card
2025-05-08,88,85,5,3446.05,Credit Card
2025-10-13,205,5,5,1209.7,PayPal
2025-03-28,170,8,7,3020.08,Cash
2025-10-18,219,32,2,1899.0,Credit Card
2024-07-15,55,71,6,4431.9,PayPal
2024-10-14,140,31,7,3734.99,PayPal
2024-10-06,51,6,5,4506.8,Cash
2025-04-15,475,58,2,1543.62,Credit Card
2025-12-16,383,66,1,252.24,PayPal
2024-11-05,431,23,4,3737.0,Cash
2024-06-11,446,78,1,436.05,Credit Card
2024-02-06,232,75,10,6620.0,Cash
2024-11-23,410,81,5,1577.6,Cash
2024-10-14,205,41,6,1595.46,PayPal
2024-07-27,102,47,8,2049.36,PayPal
2025-02-10,242,99,10,3188.2,Bank Transfer
2024-11-13,363,78,5,2849.05,Credit Card
2024-06-20,362,48,5,2321.3,Credit Card
2024-10-09,85,52,5,3526.8,Cash
2024-12-01,428,52,8,1514.64,Credit Card
2025-08-05,210,86,5,1448.6,Credit Card
2025-10-25,370,83,2,1021.78,Cash
2025-07-30,104,44,2,949.56,PayPal
2024-04-19,283,10,3,2678.34,Cash
2024-11-23,331,83,7,4648.21,PayPal
2024-01-04,348,31,10,2923.9,Bank Transfer
2024-06-19,244,36,10,9059.3,PayPal
2025-01-03,112,20,2,1115.42,PayPal
2024-08-17,124,55,3,648.39,PayPal
2024-03-16,328,75,5,4163.6,PayPal
2025-05-08,192,82,2,1457.14,Bank Transfer
2025-02-14,118,63,4,2096.88,Cash
2025-03-19,257,56,2,1070.1,Cash
2024-09-04,486,71,1,211.77,Bank Transfer
2025-05-16,224,52,10,9731.4,Cash
2025-11-10,290,57,6,1137.9,Bank Transfer
2024-07-17,264,52,10,3242.7,Credit Card
2025-04-30,472,41,5,2523.05,PayPal
2024-11-08,408,21,8,674.48,Bank Transfer
2024-07-23,452,64,6,5104.86,PayPal
2025-04-05,405,65,8,7779.92,Credit Card
2024-02-11,81,42,2,1543.42,PayPal
2025-06-17,457,18,9,1584.27,Credit Card
2025-05-04,131,7,5,3387.7,Cash
2024-03-25,240,45,6,1221.42,Credit Card
2024-11-10,290,14,7,5128.34,Bank Transfer
2025-06-08,254,88,3,311.73,PayPal
2024-05-27,499,38,9,5815.8,PayPal
2024-05-20,225,39,10,4431.7,Bank Transfer
2024-12-13,224,17,10,4665.9,Credit Card
2024-12-27,312,84,4,1604.32,Credit Card
2025-02-13,434,7,2,1008.96,Bank Transfer
2025-04-19,190,5,3,2370.6,Credit Card
2025-09-09,173,85,4,484.12,Bank Transfer
2024-07-07,191,99,9,2999.25,Cash
2024-11-19,185,99,8,3806.64,Credit Card
2025-08-10,456,90,9,7728.48,Cash
2025-07-12,207,9,9,98.91,Cash
2025-08-10,403,92,5,2177.0,PayPal
2025-09-02,69,58,1,327.87,Cash
2025-06-07,19,9,5,1159.4,Cash
2024-07-04,240,75,3,540.39,Credit Card
2024-02-13,345,21,1,812.69,Credit Card
2024-12-03,482,50,3,1780.26,Bank Transfer
2024-03-18,460,29,9,3231.09,Bank Transfer
2024-06-07,270,18,8,3635.76,Bank Transfer
2024-10-26,127,1,8,3722.0,Bank Transfer
2025-11-22,314,59,6,3336.18,PayPal
